publishedAt,title,author,url,urlToImage,description 
2018-02-20T16:28:00Z,"Trump denies kissing — or meeting — Rachel Crooks, one of 19 women who accuses him of sex misconduct",Jacob Pramuk,https://www.cnbc.com/2018/02/20/trump-denies-kissing-sexual-misconduct-accuser-rachel-crooks.html,https://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2018/02/20/105017649-GettyImages-890353292.1910x1000.jpg,"Trump says an alleged kiss in Trump Tower ""never happened."""
2018-03-01T06:40:02Z,That Hurts,https://facebook.com/9gag,https://9gag.com/gag/a7MDDrr/that-hurts,https://images-cdn.9gag.com/photo/a7MDDrr_700b.jpg,"Tags: trump, nobel prize, Donald Trump 2118 points, 156 comments."
2017-12-06T18:39:52Z,Trump Recognizes Jerusalem as Capital of Israel,WSJ,https://www.freerepublic.com/focus/f-news/3611230/posts,,"Time to Officially Recognize Jerusalem as the Capital of Israel: Trump Recognition in the Interest of U.S. and Mideast Peace, Trump Says Trump Directs State Department to Begin Process of Moving U.S. Embassy U.S. Would Support Two-State Solution to Israel…"
2017-10-10T03:55:40Z,Le torchon brûle entre l'ex-femme de Trump et Melania,AFP,http://www.lalibre.be/lifestyle/people/le-torchon-brule-entre-l-ex-femme-de-trump-et-melania-59dc5254cd70be70bce7672f,http://o2.llb.be/image/thumb/59dc52becd70be70bce76731.jpg,"Ivana Trump, première femme du président américain Donald Trump, a provoqué lundi une réaction courroucée de Melania Trump, l'actuelle. Dans un entretien accordé à ABC News, Ivana Trump, en intense campagne de promotion de son livre ""Raising Trump"",..."
2018-02-16T06:30:20Z,Trump Obama,Tridib Das,https://dribbble.com/shots/4233428-Trump-Obama,https://cdn.dribbble.com/users/1635051/screenshots/4233428/trump_obama.gif,This is the animated version of a series of minimal line art illustrations. The idea is to capture the unique expression and facial features of the subject in line art form. This is President Trump and President Obama
2018-02-13T21:05:44Z,Meeting Trump,,https://donovanwakefield.deviantart.com/art/Meeting-Trump-730755973,https://img00.deviantart.net/ca27/i/2018/044/f/1/meeting_trump_by_donovanwakefield-dc32mx1.jpg,
2018-02-17T22:24:39Z,Fork Trump,Sorin Ilie,https://dribbble.com/shots/4238812-Fork-Trump,https://cdn.dribbble.com/users/986212/screenshots/4238812/trumpdribbble.jpg,It's yuuge and delicious!
2018-02-01T12:24:10Z,Trump opioids,fasteddieb,https://www.flickr.com/photos/28544803@N08/28241357989,https://c1.staticflickr.com/5/4628/28241357989_ac9b428350_b.jpg,Explore fasteddieb's photos on Flickr. fasteddieb has uploaded 2851 photos to Flickr.
2018-02-05T20:38:26Z,Trump WIP,Gustavo Rondón Linares,https://dribbble.com/shots/4190248-Trump-WIP,https://cdn.dribbble.com/users/82517/screenshots/4190248/trump01.jpg,Face of Trump
2018-02-07T08:00:00Z,Trump Inc.,,https://www.wnyc.org/story/trump-inc/,https://media.wnyc.org/i/1200/627/l/80/1/TrumpInc_WNYCStudios_1400.png,"Back in January last year, Donald Trump, newly elected, not yet sworn in, tried to quell concerns about his many conflicts of interest by declaring he would turn over the day-to-day running of his company to his sons. Did he follow through on that? Has he lev…"
2018-02-07T01:17:39Z,Fork Trump,Sorin Ilie,https://dribbble.com/shots/4196070-Fork-Trump,https://cdn.dribbble.com/users/986212/screenshots/4196070/trumpdribbble.jpg,Private commission.
2018-02-02T16:14:23Z,Radioactive Trump,Hoover Institution,https://www.freerepublic.com/focus/f-news/3628552/posts,,"Hillary Clinton seems to be experiencing a strange, slow motion meltdown following her 2016 loss to Donald Trump. Recently, she sent out a Twitter video message, recorded on her cellphone camera, with advice to feminists: And let me just say, this is directe…"
2018-02-15T08:52:22Z,Melania Trump,,https://freepussyriot.deviantart.com/art/Melania-Trump-731015672,https://st.deviantart.net/misc/noentrythumb-200.png,Bound &amp; gagged
2018-02-26T12:34:54Z,Trump Cards,,https://haloeffect1.deviantart.com/art/Trump-Cards-732904165,https://pre00.deviantart.net/a43e/th/pre/f/2018/057/b/e/trump_cards_by_haloeffect1-dc4coh1.jpg,
2018-02-27T03:06:20Z,Trump Shrek,dave12675,https://www.thingiverse.com/thing:2808193,https://cdn.thingiverse.com/renders/77/64/82/91/be/f326198ab584ee0a8ed6f105f37c1b3b_preview_featured.JPG,Shrek!
2018-02-27T03:31:24Z,Trump Flexi,dave12675,https://www.thingiverse.com/thing:2808212,https://cdn.thingiverse.com/renders/bf/a1/1c/de/59/b9fd2e6320a8fd3e5adfc3476d60aa4d_preview_featured.JPG,Why not!
2018-02-27T01:38:52Z,Trump Squirrel,dave12675,https://www.thingiverse.com/thing:2808138,https://cdn.thingiverse.com/renders/a0/84/e2/3c/99/36ab0479cb62566b5bd5b20a363d46d1_preview_featured.JPG,Why not!
2018-03-01T03:36:01Z,Tomato Trump,tiki god,http://www.myconfinedspace.com/2018/02/28/tomato-trump/,http://www.myconfinedspace.com/wp-content/uploads/2018/02/tomato-trump.jpg,Visit the post for more.
2018-02-08T18:45:01Z,The Real Reason that Most Trump Fans Can't Stand 'Never Trump' Conservatives (John Ziegler/Mediaite),,https://www.memeorandum.com/180208/p83,http://www.mediaite.com/wp-content/uploads/2017/06/trump-pledge-e1518112671595.jpg,"John Ziegler / Mediaite : The Real Reason that Most Trump Fans Can't Stand ‘Never Trump’ Conservatives — One of the most interesting political divides of the Trump era is that between long-time Republicans who strongly support Donald Trump, and those who have…"
2018-02-28T19:35:56Z,What the hell is going on at Trump’s Panama property?,Casey Michel,https://thinkprogress.org/trump-panama-hotel-investigation-5a49443c387f/,,Strange things are happening at the Trump International Hotel and Tower in Panama. Armed guards and riot police. Shredded files and members of the Trump building security arrested. All while the building’s majority owner tries to sever ties with the Trump bra…
2018-02-05T11:00:38Z,Juan Williams: Help Trump climb down from the wall - The Hill,"Juan Williams, opinion contributor",http://thehill.com/opinion/white-house/372273-juan-williams-help-trump-climb-down-from-the-wall,http://thehill.com/sites/default/files/donaldtrump_0_23.jpg,The Hill Juan Williams: Help Trump climb down from the wall The Hill Is there any way to help President Trump · Donald John TrumpSchiff: Nunes gave Trump 'secretly altered' version of memo Davis: 'Deep state' existed in '16 – but it elected Trump Former Trump…
2018-02-13T07:05:40Z,Liberals Celebrate Vanessa Trumps Powdered Hate Mail Scare,breitbart.com,https://www.freerepublic.com/focus/f-news/3631667/posts,,"Verified left-wing users on Twitter celebrated the hospitalization of Donald Trump Jr.s wife, Vanessa Trump, after she opened a letter addressed to Donald Trump Jr. which contained an unknown white powder. Following the incident, journalist and producer Simo…"
2018-01-16T00:26:26Z,Trump,Nani Lucas,https://www.humorpolitico.com.br/donald-trump/trump-3/,https://www.humorpolitico.com.br/wp-content/uploads/2018/01/trump-e-os-marcianos.jpg,Visite o post para mais.
2018-01-09T00:35:45Z,TRUMP,,https://mosaic360.deviantart.com/art/TRUMP-724586940,https://pre00.deviantart.net/4249/th/pre/i/2018/008/1/c/trump_by_mosaic360-dbzeev0.jpg,
2018-01-24T10:25:48Z,Trump,Maii ElSawii,https://dribbble.com/shots/4140736-Trump,https://cdn.dribbble.com/users/2018180/screenshots/4140736/comp_1.gif,Reanimated gif
2018-01-31T08:00:00Z,Trump!,Titanic,http://www.titanic-magazin.de/briefe/2018/februar/#c28855,,"In ihrer Besprechung des Enthüllungsbuchs »Fire and Fury« mäkeln die Kollegen von der FAZ, daß das Buch »lediglich in Details Neues« biete: etwa, »daß Trump aus …"
2018-01-21T12:00:00Z,Trump,RTÉ:Ireland,http://www.rte.ie/cspodcasts/media.mp3?c1=2&c2=16951747&ns_site=test&ns_type=clickin&rte_vs_ct=aud&rte_vs_sc=pod&rte_mt_sec=radio&rte_vs_sn=radio1&rte_mt_pub_dt=2018-01-21&rte_mt_prg_name=test-marianfinucane&title=Trump&c7=http%3A%2F%2Fpodcast.rasset.ie%2Fpodcasts%2Faudio%2F2018%2F0121%2F20180121_rteradio1-marianfinucane-trump_c21304201_21304247_232_.mp3&r=http%3A%2F%2Fpodcast.rasset.ie%2Fpodcasts%2Faudio%2F2018%2F0121%2F20180121_rteradio1-marianfinucane-trump_c21304201_21304247_232_.mp3,,Brendan is joined by Suzanne Lynch who is Washington Correspondent with the Irish Times.
2018-01-06T22:19:36Z,Trump,,https://mrgrieves21.deviantart.com/art/Trump-724190420,https://st.deviantart.net/misc/noentrythumb-200.png,digital
2018-02-15T10:48:05Z,Isometric Trump,Tridib Das,https://dribbble.com/shots/4230151-Isometric-Trump,https://cdn.dribbble.com/users/1635051/screenshots/4230151/dribbble_format_artboard_2.png,This is the first of a series of isometric illustrations depicting famous personalities all over the world. This is President Trump.
2018-02-17T14:45:53Z,Trump Gunners,odgraphix,https://freethoughtblogs.com/odgraphix/2018/02/17/trump-gunners/,https://freethoughtblogs.com/odgraphix/wp-content/themes/ftb2-theme/images/logo.png,"Trump Gunners are a class of classless politicians who are owned by Trump-touting corporations and the NRA. They are for sale to the highest bidder. They wear a fake religious facade, offering prayers not action. Their hearts are made of stone and self intere…"
2018-02-01T22:50:29Z,Trump Pizza,Lillian Ling,https://dribbble.com/shots/4176518-Trump-Pizza,https://cdn.dribbble.com/users/1882544/screenshots/4176518/trump_pizza.jpg,"guys, i think i finally found the right application for comic sans."
2018-02-03T16:52:37Z,TRUMP: VINDICATED...,"By ERIC TUCKER, MARY CLARE JALONICK and CHAD DAY",https://apnews.com/7fb0980b01e44421af41e6ef530c20b7,https://storage.googleapis.com/afs-prod/media/media:c0a0996113e24273884ea1c9fb6b71cd/800.jpeg,"TRUMP: VINDICATED... (Top headline, 5th story, link ) Related stories: DISGRACE.... MEMO RELEASED... Spy Warrant Relied On Dossier... DETAILS, DETAILS... NUNES SPEAKS... SECOND MEMO? SESSIONS: 'NO DEPARTMENT PERFECT'... COMEY MOCKS: THAT'S IT? CNN: RUSSIA WIN…"
2018-02-03T21:09:11Z,not trump,Maïthé,https://dribbble.com/shots/4183268-not-trump,https://cdn.dribbble.com/users/2115143/screenshots/4183268/schermafbeelding_2018-02-03_om_22.06.38.png,devil
2018-02-21T17:59:22Z,Puto Trump,Manuel Cetina,https://dribbble.com/shots/4253191-Puto-Trump,https://cdn.dribbble.com/users/289158/screenshots/4253191/tramp2.gif,https://www.behance.net/gallery/62327487/PUTO-TRUMP-Sticker-Set
2018-02-27T17:32:13Z,Trump 2020,Jonah Goldberg,https://www.nationalreview.com/blog/corner/trump-2020/,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2018/02/Trump-1.jpg?fit=1200%2C700&ssl=1,This sends a signal to the Republican-party apparatus that all hands need to be on deck to support the head of the party who is now in reelection mode.
2018-02-26T17:12:49Z,Trump stencil,Gamma Ray,https://dribbble.com/shots/4272895-Trump-stencil,https://cdn.dribbble.com/users/2139664/screenshots/4272895/trump.png,"Trump, need I say more?"
2018-01-06T14:31:53Z,How Does Trump Trump Trump? Start a War. - HuffPost,Brian Ross,https://www.huffingtonpost.com/entry/how-does-trump-trump-trump-start-a-war_us_5a4f977be4b0f9b24bf31699,https://img.huffingtonpost.com/asset/5a50dc9d1c0000294068ee9a.jpg?ops=1910_1000,"HuffPost How Does Trump Trump Trump? Start a War. HuffPost OPINION - Mueller draws closer. The press learns more about the Trump team's intersections with Russian agents. Now the Michael Wolff tell-all-Trump book, “Fire and Fury,” debuts, outing people too st…"
2017-12-27T01:00:00Z,Pennsylvania Special Election Could Be the First Ripple in a Democratic Wave,Ed Kilgore,http://nymag.com/daily/intelligencer/2017/12/2018-special-election-first-ripple-in-a-democratic-wave.html,https://pixel.nymag.com/imgs/daily/intelligencer/2017/12/26/26-saccone-lamb.w1200.h630.jpg,“I was Trump before Trump was Trump” says the GOP nominee in a potentially competitive special election.
2017-10-20T00:11:27Z,‘Fake Melania: Was it a body double with Donald Trump?’ Twitter flooded with conspiracy theories,Trends Desk,http://indianexpress.com/article/trending/trending-globally/fake-melania-trump-body-dobule-conpiracy-theories-twitter-reaction-4898299/,http://images.indianexpress.com/2017/10/fake-melania-controversy-759.jpg?w=759,"Even on Google trends phrases like “Melania Trump body double”, ""Melania Trump double"", ""fake Melania Trump"" and ""Melania Trump decoy"" have seen a surge in this week."
2017-10-17T19:07:52Z,Trump défie Téhéran,Jean-Marcel Bouguereau,http://jeanmarcelbouguereau.blogs.nouvelobs.com/archive/2017/10/14/trump-defie-teheran-607308.html,,"Trump est contre l’accord sur le climat, Trump est contre l’Unesco, Trump est contre l’accord transpacifique, et donc Trump est contre l’accord..."
2017-10-17T19:07:57Z,Trump défie Téhéran,Jean-Marcel Bouguereau,http://jeanmarcelbouguereau.blogs.nouvelobs.com/archive/2017/10/14/trump-defie-teheran-607307.html,,"Trump est contre l’accord sur le climat, Trump est contre l’Unesco, Trump est contre l’accord transpacifique, et donc Trump est contre l’accord..."
2017-11-08T23:51:17Z,Trump business opens online merchandise store to capitalise on family name,newsfeeds@nzherald.co.nz,http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11942156,http://www.nzherald.co.nz/resizer/c-hp05EZwdFi5HFomt5SQxa9pKg=/1200x0/smart/filters:quality(70)/arc-anglerfish-syd-prod-nzme.s3.amazonaws.com/public/HHVBZDXJY5FLHJDMTGHGEORE4A.jpg,"The company owned by President Donald Trump opened an online store on Wednesday to sell its branded apparel, golf gear and gifts to capitalise on the Trump family name.The online Trump Store was featured on the Trump Organisation..."
2018-02-01T06:47:00Z,Radioactive Trump,Victor Davis Hanson,https://www.hoover.org/research/radioactive-trump,https://www.hoover.org/sites/default/files/trumpistock_94789119_medium.jpg,"Image credit: istock via Defining Ideas The President may be rude to the Establishment, but he’s empathetic to voters."
2018-02-03T23:17:43Z,Trump Fish,Ry Hamilton-Smith,https://dribbble.com/shots/4183487-Trump-Fish,https://cdn.dribbble.com/users/2061370/screenshots/4183487/trump_fish.jpg,Another cartoon from my daily posts on Instagram: https://www.instagram.com/rhathartist/
2018-02-04T23:38:40Z,Trump Vector,Damien,https://dribbble.com/shots/4186159-Trump-Vector,https://cdn.dribbble.com/users/269219/screenshots/4186159/trump.jpg,"Vector Personality I've made for job test.

Website I Behance I Twitter I Instagram"
2018-02-09T11:49:00Z,donald trump,,http://www.independent.co.uk/news/trump-military-parade-plan-latest-us-navy-seal-osama-bin-laden-killer-robert-oneill-opinion-a8202376.html,https://static.independent.co.uk/s3fs-public/thumbnails/image/2018/02/09/12/robert-o-neil.jpg,"The US Navy Seal who killed Osama Bin Laden has called Donald Trump’s plan for a military parade “third world bulls***”. “We prepare. We deter. We fight. Stop this conversation,” Robert O’Neill wrote on Twitter."
2018-02-10T03:09:02Z,Donald Trump,the game,https://www.mmo-champion.com/threads/2375939-Donald-Trump?p=48859877#post48859877,,What class in  wow would Donald Trump be?
2018-02-05T18:24:38Z,Dump Trump!,Jonathan Logerstedt,https://dribbble.com/shots/4189760-Dump-Trump,https://cdn.dribbble.com/users/892303/screenshots/4189760/dump_trump_dribbble.jpg,"“Cotton Bureau has the very best t-shirts! The greatest! Tremendous! Best t-shirts I’ve ever seen! Very nice people!” While listening to the State of the Union address, I felt compelled to make a shirt reflecting my feelings on the country's current state of …"
2018-02-02T11:47:47Z,Trump tweet,Twitter,https://www.freerepublic.com/focus/f-chat/3628426/posts,,The top Leadership and Investigators of the FBI and the Justice Department have politicized the sacred investigative process in favor of Democrats and against Republicans - something which would have been unthinkable just a short time ago. Rank & File are gre…
2018-02-05T12:56:26Z,Trump Tweet,twitter,https://www.freerepublic.com/focus/f-news/3629352/posts,,"Little Adam Schiff, who is desperate to run for higher office, is one of the biggest liars and leakers in Washington, right up there with Comey, Warner, Brennan and Clapper! Adam leaves closed committee hearings to illegally leak confidential information. Mus…"
2018-02-28T18:06:00Z,Trump Wars,Sputnik,https://it.sputniknews.com/caricature/201802285715454-trump-pentagono-guerra-spazio/,https://cdnit2.img.sputniknews.com/images/571/54/5715425.jpg,Il Pentagono esorta a prepararsi a una guerra spaziale.
2018-02-27T18:26:12Z,Trump Debowler,enapier4,https://www.thingiverse.com/thing:2808877,https://cdn.thingiverse.com/renders/8f/6a/57/8f/17/7ad5afa8839a7709a928805e5b243c95_preview_featured.jpg,Trump ashtray with a spike
2018-02-27T15:30:06Z,Deficient Trump,Don Boudreaux,http://cafehayek.com/2018/02/deficient-trump.html,http://cafehayek.com/wp-content/uploads/2016/02/hayeklaptop_165.jpg,"(Don Boudreaux) TweetHere’s a letter to the Wall Street Journal: Walter Russell Mead rightly proclaims that “protectionism remains a dangerous drug” (“Don’t Misjudge Trump’s Trade Tirade,” Feb. 27). Yet by implicitly granting the correctness of what in fact i…"
2018-02-27T21:51:29Z,McDonald Trump,,https://totallyahooman.deviantart.com/art/McDonald-Trump-733111267,https://orig00.deviantart.net/30d8/f/2018/058/4/c/untitled_drawing_by_totallyahooman-dc4h49v.png,"Made with DeviantArt muro So, for any people who actually like our president, don't get mad at me please, this is just a joke! I thought of it at school, where most my ideas pop up because my mind things spacing out is more important than learning...but learn…"
2018-02-12T18:50:00Z,Trump'ın oğluna zarflı saldırı,,https://odatv.com/trumpin-ogluna-zarfli-saldiri-12021856.html,https://odatv.com/,"ABD Başkanı Donald Trump'ın oğlu Trump JR'ın, evine gönderilen şüpheli bir zarftan, beyaz bir tozun çıkması sonucunda Trump JR'ın eşi Vanessa Trump dahil evdeki üç kişi hastaneye kaldırıldı..."
2018-02-12T20:05:00Z,ABD Başkanı Trump'ın oğluna zarflı saldırı,,http://www.patronlardunyasi.com/haber/ABD-Baskani-Trump-in-ogluna-zarfli-saldiri/201668,http://www.patronlardunyasi.com/haber_resim/ABD%2DBaskani%2DTrump%2Din%2Dogluna%2Dzarfli%2Dsaldiri%2D201668%2Ejpg,"ABD Başkanı Donald Trump'ın oğlu Trump JR'ın, evine gönderilen şüpheli bir zarftan, beyaz bir tozun çıkması sonucunda Trump JR'ın eşi Vanessa Trump dahil evdeki üç kişi hastaneye kaldırıldı..."
2018-02-22T17:42:14Z,"On guns, pay attention to what Trump does, not what he says",Steve Benen,http://www.msnbc.com/rachel-maddow-show/guns-pay-attention-what-trump-does-not-what-he-says,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/afp_10r9ap.jpg?itok=3McOVmhX,"By saying the right things, Trump is getting the headlines he wants, but there are too often gaps between what Trump says and what Trump does."
2017-11-23T03:02:50Z,Trump Org walks away from Trump SoHo [Followup],,http://www.fark.com/comments/9813545/Trump-Org-walks-away-from-Trump-SoHo,http://img.fark.net/images/cache/orig/2/2j/fark_2jwnafzVLd3dFbo9wsyt0cPdMY8.jpg?t=C6Robgmn6M90Smu2OEik6g&f=1511758800,Trump Org walks away from Trump SoHo
2018-02-04T05:05:02Z,Trump vs Eminem round two,https://facebook.com/9gag,https://9gag.com/gag/aV3XQKy/trump-vs-eminem-round-two,https://images-cdn.9gag.com/photo/aV3XQKy_700b.jpg,"Tags: Trump, Eminem, covfefe, Donald Trump 5335 points, 122 comments."
2018-02-12T18:25:07Z,Trumps svärdotter på sjukhus – fick pulverbrev,Joakim Magnå,https://www.aftonbladet.se/nyheter/a/Kvn7ge/trumps-svardotter-pa-sjukhus--fick-pulverbrev,https://imgs.aftonbladet-cdn.se/v2/images/7c1a757d-99ef-4867-8b7b-f3f27ce7e4f6?fit=crop&h=1387&w=1900&s=5f126634f8bb6731a7e5b77a5dd27974d6eca3e0,Donald Trump jr:s hustru Vanessa Trump har undersökts på sjukhus.
2018-02-07T13:15:48Z,Trump macht ernst mit seiner großen Militärparade - DIE WELT,DIE WELT,https://www.welt.de/newsticker/news1/article173301816/Streitkraefte-Trump-macht-ernst-mit-seiner-grossen-Militaerparade.html,https://www.welt.de/img/newsticker/news1/mobile173301815/4591352457-ci16x9-w1200/US-Praesident-Trump-will-eine-grosse-Militaerparade-abhalten.jpg,"DIE WELT Trump macht ernst mit seiner großen Militärparade DIE WELT Mit einer großen Militärparade will US-Präsident Donald Trump die Stärke der Vereinigten Staaten und seine Rolle als Oberbefehlshaber demonstrieren. Wie das Weiße Haus am Dienstag mitteilte, …"
2018-02-04T04:38:23Z,Trump to host Super Bowl watch party at Florida golf club,thehill.com,https://www.freerepublic.com/focus/f-bloggers/3629054/posts,,"President Trump and first lady Melania Trump will host a Super Bowl watch party at the Trump International Golf Club in Palm Beach, Fla. on Sunday."
2018-02-14T12:25:55Z,"Trump’s longtime lawyer says he paid Stormy Daniels $130,000 out of his own pocket",The New York Times,http://nationalpost.com/news/world/trumps-longtime-lawyer-says-he-paid-stormy-daniels-130000-out-of-his-own-pocket,https://nationalpostcom.files.wordpress.com/2018/02/cohen-daniels.jpg,"Michael D. Cohen, who worked as a counsel to the Trump Organization for more than a decade, said he was not reimbursed by Trump or the Trump Organization"
2018-02-13T19:32:30Z,Women Trump Voters!!,Sligo,https://www.liveleak.com/view?i=5cf_1518550197,https://cdn.liveleak.com/80281E/s/s/18/media18/2018/Feb/13/5112dfb89c30_embed_thumbnail_1518550297.jpg?nvJs-P5ADiKKHvEKj6TE_HTwMn7CGXejK_S6Rp4redU1enUpn-nKw-y8MtYW872H&ec_rate=499,"Looks like our POTUS is still winning the hearts of our women!

Trump Pence 2020! MAGA!! Trump Pence 2020! MAGA!! Trump Pence 2020! MAGA"
2018-02-12T18:50:00Z,Trump'ın oğluna zarflı saldırı,,https://odatv.com/trumpin-ogluna-zarfli-saldiri-12021855.html,https://odatv.com/images/2018_02/2018_02_12/trumpin-ogluna-zarfli-saldiri-12021855_m2.jpg,"ABD Başkanı Donald Trump'ın oğlu Trump JR'ın, evine gönderilen şüpheli bir zarftan, beyaz bir tozun çıkması sonucunda Trump JR'ın eşi Vanessa Trump dahil evdeki üç kişi hastaneye kaldırıldı..."
2018-02-12T18:37:24Z,Donald Trumpin pojan vaimo viety sairaalaan epäilyttävän jauhekirjeen takia,,https://www.hs.fi/ulkomaat/art-2000005563930.html,https://www.hs.fi/assets/images/og-hs-1920px.0b32cfc071669751.png,"Yhdysvaltain presidentin Donald Trumpin pojan Donald Trump Jr.:n vaimo Vanessa Trump on viety sairaalaan, kertovat yhdysvaltalaismediat. Vanessa Trump oli avann"
2018-02-23T20:25:06Z,"Trump, Russia collusion disproved by Rick Gates plea: Corey Lewandowski",,https://finance.yahoo.com/video/trump-russia-collusion-disproved-rick-202506496.html,https://s.yimg.com/uu/api/res/1.2/1orRgaSS2o4DbbrpcpnWfw--~B/aD0zNjA7dz02NDA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-US/video/video.foxbusinessvideos.com/e834137d5d2482e2598503d8cb46534b,‘Let Trump Be Trump’ co-author and former Trump campaign manager Corey Lewandowski says the Rick Gates plea proves there was no collusion between the campaign and Russia.
2018-02-20T22:11:41Z,Nach Florida-Massaker: Trump will eine spezielle Waffenvorrichtung verbieten - HuffPost Deutschland,Leonhard Landes,http://www.huffingtonpost.de/entry/trump-will-eine-spezielle-waffenvorrichtung-verbieten_de_5a8c9883e4b03414379b29aa,https://img.huffingtonpost.com/asset/5a8c9ae51e000046057ac4dd.jpeg?cache=IiikMpQV3L&ops=1200_630,"HuffPost Deutschland Nach Florida-Massaker: Trump will eine spezielle Waffenvorrichtung verbieten HuffPost Deutschland... ▻ Trump hat das Justizministerium zu einem Verbot spezieller Vorrichtungen aufgefordert, mit denen Waffen so schnell schießen wie Maschin…"
2018-02-13T08:18:39Z,Trump kündigt Abgaben für ausländische Unternehmen an - Derwesten.de,DerWesten - derwesten.de,https://www.derwesten.de/wirtschaft/trump-kuendigt-abgaben-fuer-auslaendische-unternehmen-an-id213424433.html,https://img.derwesten.de/img/wirtschaft/crop213424431/6172601654-w820-cv16_9-q85/5F989800DCF86C9A.jpg,"Derwesten.de Trump kündigt Abgaben für ausländische Unternehmen an Derwesten.de Ausländische Firmen, deren Länder US-Produkte mit Zöllen belegen, sollen Abgaben zahlen. Trump nennt das eine „gegenseitige Steuer“. Washington. US-Präsident Donald Trump hat Abga…"
2018-02-22T04:52:16Z,Trump endorses guns for teachers to stop shootings,Biphoo Company,https://www.flickr.com/photos/156637547@N06/25541599827,https://c1.staticflickr.com/5/4627/25541599827_bca10bed60_b.jpg,Trump endorses guns for teachers to stop shootings www.biphoo.com/bipnews/news/trump-endorses-guns-for-teach... www.biphoo.com/bipnews/wp-content/uploads/2018/02/Trump-e... #TrumpEndorsesGunsForTeachersToStopShootings Trump endorses guns for teachers to stop …
2018-02-25T13:32:02Z,Florida shooting survivor calls on Melania Trump to stop Donald Trump Jr. from cyberbullying her family,Rare,https://www.rawstory.com/2018/02/florida-shooting-survivor-calls-melania-trump-stop-donald-trump-jr-cyberbullying-family/,https://www.rawstory.com/wp-content/uploads/2017/10/Melania-Trump-Screen-Capture-800x430.jpg,"Florida shooting survivor calls on Melania Trump to stop Donald Trump Jr. from cyberbullying her family A survivor of the mass shooting at a Parkland, Florida, high school is calling on first lady Melania Trump to stop her stepson Donald Trump Jr. from “cyber…"
2017-11-08T11:00:49Z,Armstrong Williams: ‘I knew we’d pull it off’,Jonathan Easley,http://thehill.com/homenews/campaign/359289-armstrong-williams-i-knew-wed-pull-it-off,http://thehill.com/sites/default/files/armstongwilliams_042916gn_lead.jpg,"Armstrong Williams was at the Trump campaign's election night party at Trump Tower, soaking it all in.Donald Trump and Mike Pence huddled at a table nearby. Eric and Ivanka Trump hovered over their shoulders...."
2017-11-27T13:20:45Z,Ivana Trump: Melania ‘went bananas’ over first lady comments,Rebecca Savransky,http://thehill.com/homenews/news/361920-ivana-trump-melania-went-bananas-over-first-lady-comments,http://thehill.com/sites/default/files/video_images/ivana.jpg,"Ivana Trump said first lady Melania Trump ""went bananas"" after Ivana Trump joked about being ""first lady.""During an interview on ""The Ray D'Arcy Show,"" Ivana Trump was asked about her comments when she joked she was ""first lady."""
2018-02-12T06:53:35Z,Nora de Trump hospitalizada depois de abrir envelope com pó branco,Jornal i,http://ionline.sapo.pt/600315,https://cdn1.newsplex.pt/media/2018/2/12/fb/625825.jpg,"Trump, envelope,A carta era destinada a Donald Trump Jr."
2018-02-20T16:28:00Z,"Trump denies kissing — or meeting — Rachel Crooks, one of 19 women who accuse him of sex misconduct",,https://finance.yahoo.com/news/trump-denies-kissing-meeting-rachel-162800156.html,https://s.yimg.com/uu/api/res/1.2/Cend359NTqW86ad0d34A1w--~B/aD0yMjU7dz00MDA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-US/video/video.cnbc2.com/3d6eb33f8901344e99f4ddb39aa06db3,"Trump says an alleged kiss in Trump Tower ""never happened."""
2018-01-12T12:00:00Z,Trump,RTÉ:Ireland,http://www.rte.ie/cspodcasts/media.mp3?c1=2&c2=16951747&ns_site=test&ns_type=clickin&rte_vs_ct=aud&rte_vs_sc=pod&rte_mt_sec=radio&rte_vs_sn=radio1&rte_mt_pub_dt=2018-01-12&rte_mt_prg_name=test-newsatone&title=Trump&c7=http%3A%2F%2Fpodcast.rasset.ie%2Fpodcasts%2Faudio%2F2018%2F0112%2F20180112_rteradio1-newsatone-trump_c21300019_21300073_232_.mp3&r=http%3A%2F%2Fpodcast.rasset.ie%2Fpodcasts%2Faudio%2F2018%2F0112%2F20180112_rteradio1-newsatone-trump_c21300019_21300073_232_.mp3,,
2017-09-28T07:30:00Z,"Trump, Facebook'a savaş açtı",,http://www.yenicaggazetesi.com.tr/trump-facebooka-savas-acti-173716h.htm,http://www.yenicaggazetesi.com.tr/d/news/192091.jpg,"Trump, Facebook'a savaş açtı Trump Twitter'dan paylaştığı mesajında ""Facebook her zaman Trump karşıtıydı"" ifadelerini kullandı."
2017-10-13T00:39:31Z,Unesco: la mauvaise voie,gtaillefer@ledevoir.com (Guy Taillefer),http://www.ledevoir.com/international/etats-unis/510315/unesco-la-mauvaise-voie,http://media2.ledevoir.com/documents/image/collaborateurs/guy-taillefer.jpg,"Trump en train de défaire l’ALENA, Trump critiquant l’ONU, Trump sur le point de « décertifier »..."
